birthday,education_classes_id,education_concentration_id,education_degree_id,education_school_id,education_type,education_with_id,education_year_id,first_name,gender,hometown_id,languages_id,last_name,locale,location_id,middle_name,name,political,religion,user_id,work_employer_id,work_end_date,work_from_id,work_location_id,work_position_id,work_projects_id,work_start_date,work_with_id
,,416.0,,782.0,55.0,,72.0,,78.0,908.0,,923.0,127.0,176.0,,,,,1964.0,,,,,,,,
,,,,,,,,891.0,77.0,,,,127.0,176.0,,,,,1965.0,,,,,,,,
5.0,,,,852.0,55.0,,69.0,,78.0,908.0,92.0,,127.0,908.0,,,,,1966.0,663.0,,,,,,680.0,
,,,,52.0,55.0,,,,78.0,,94.0,,127.0,129.0,,,,,1967.0,,,,,,,,
739.0,,,,787.0,55.0,,72.0,,77.0,,,,,941.0,,,,,1968.0,,161.0,,,,,,
6.0,,,,,55.0,,64.0,,77.0,,,,127.0,,,,,,1969.0,,,,,,,,
,745.0,,224.0,52.0,55.0,,63.0,895.0,77.0,908.0,,,127.0,129.0,,,,,1970.0,972.0,,,,,,,
,,,,834.0,55.0,,72.0,,77.0,,92.0,,126.0,933.0,,,,,1971.0,,157.0,,,193.0,,196.0,
,,,,533.0,55.0,,65.0,,78.0,,,327.0,127.0,,,,,,1973.0,,,,,989.0,,,
,,392.0,,838.0,55.0,,71.0,,77.0,908.0,,,127.0,,,,,,1974.0,949.0,680.0,,,699.0,,168.0,
,,,,799.0,55.0,,69.0,,78.0,618.0,,,127.0,176.0,,,,,1975.0,,166.0,,,,,199.0,
,,,,533.0,55.0,,65.0,,77.0,,,,127.0,,,,,,1976.0,,,,,,,,
,11.0,,,,55.0,,68.0,,78.0,908.0,,,127.0,933.0,,,,,1977.0,,157.0,,908.0,,,157.0,
,,,,442.0,55.0,,69.0,,78.0,,,,127.0,,,,,,1978.0,,,,,,,,
5.0,,,,803.0,55.0,,255.0,,78.0,,,,932.0,,,,,,1979.0,,,,,,,,
,,,,,,,,,78.0,86.0,,602.0,127.0,941.0,,,,,1980.0,,,,,,,,
5.0,,,,52.0,55.0,,69.0,,77.0,908.0,92.0,,127.0,908.0,,,,,1981.0,,,,,,,,
5.0,,400.0,,834.0,55.0,,66.0,,78.0,,,,127.0,907.0,,,,,1983.0,975.0,,,,,,,
,,,,834.0,55.0,,,,78.0,,92.0,,,,,,,,1984.0,,,,,,,,
5.0,,216.0,776.0,834.0,55.0,,72.0,,77.0,908.0,915.0,,,,,,,,1985.0,,170.0,,,193.0,,681.0,
5.0,746.0,,774.0,834.0,55.0,,61.0,,78.0,,,,127.0,,,,,,1986.0,951.0,168.0,,,,,168.0,
,,,,835.0,55.0,,69.0,,77.0,905.0,,,127.0,908.0,,,,,1987.0,951.0,,,908.0,981.0,,164.0,
6.0,,,,815.0,55.0,,64.0,,77.0,908.0,101.0,,127.0,,,,,,1988.0,,,,,,,,
5.0,,14.0,,834.0,55.0,,66.0,,78.0,,,,127.0,,,,,,1989.0,,157.0,,908.0,995.0,,164.0,
,,,,,53.0,,72.0,,77.0,,,,127.0,,,,,,1990.0,,,,,,,,
7.0,,,,787.0,55.0,,65.0,,78.0,,,,127.0,,,,,,1991.0,,,,,,,,
,,,,803.0,55.0,,66.0,,78.0,,,,932.0,,,,,,1992.0,,157.0,,,,,157.0,
,,,,834.0,55.0,,66.0,,77.0,,,,126.0,908.0,,,,,1993.0,,,,,,,157.0,
,,216.0,,861.0,55.0,,72.0,,78.0,,101.0,,127.0,,,,,,1994.0,964.0,202.0,,,994.0,,169.0,
731.0,,,,787.0,55.0,,60.0,,78.0,,,,127.0,,,,,,1995.0,,,,,,,,
,,14.0,,442.0,54.0,,66.0,,77.0,,,,127.0,940.0,,,,,1996.0,,,,,,,,
5.0,,,,881.0,55.0,,67.0,,77.0,908.0,94.0,,126.0,908.0,,,,,1997.0,,,,908.0,,,,
,,,,787.0,55.0,,66.0,,78.0,134.0,,,127.0,,,,,,1998.0,,157.0,,,,,157.0,
734.0,,,,787.0,55.0,,69.0,,78.0,,92.0,,127.0,,,,,,1999.0,,723.0,,,185.0,,726.0,
6.0,,,,787.0,55.0,,,,78.0,,,,127.0,134.0,,,,,2000.0,,,,,,,,
,,768.0,224.0,52.0,55.0,,64.0,,77.0,902.0,,,127.0,128.0,,,,,2003.0,969.0,170.0,,908.0,193.0,,169.0,
,,,,787.0,55.0,,64.0,,78.0,,913.0,,127.0,934.0,,,,,2006.0,,,,,,,,
,,,,442.0,53.0,,66.0,,,,,,127.0,176.0,,,,,2008.0,,,,,,,,
739.0,,,,882.0,55.0,,66.0,,77.0,,,,127.0,,,,,,2009.0,,,,,,,,
4.0,,338.0,,819.0,55.0,,72.0,,77.0,908.0,,,127.0,,,,,,2010.0,,,,,,,,
7.0,,,,787.0,55.0,,65.0,,77.0,,,,127.0,,,,,,2011.0,,,,,,,,
7.0,,,,787.0,55.0,,65.0,,78.0,,,,127.0,,,,,,2012.0,,,,,,,,
,,,,,55.0,,68.0,,77.0,,,,127.0,,,,,,2013.0,,,,,,,,
730.0,,,,787.0,55.0,,,897.0,77.0,,,,127.0,,,,,,2014.0,,,,,,,,
,,14.0,20.0,442.0,55.0,,71.0,,77.0,,92.0,,127.0,176.0,,,,,2017.0,,,,,,,202.0,
6.0,,,,811.0,55.0,884.0,66.0,,77.0,908.0,,,932.0,908.0,,,,,2019.0,,,,,,,,
5.0,,,,834.0,55.0,,72.0,,77.0,908.0,,,126.0,908.0,,,,,2020.0,,,,,,,,
5.0,,,,789.0,55.0,,66.0,,77.0,908.0,92.0,,126.0,908.0,,,,,2021.0,,157.0,,908.0,691.0,,680.0,
7.0,,392.0,,315.0,55.0,,65.0,,77.0,,572.0,,127.0,281.0,,,,,2024.0,,170.0,,134.0,193.0,,168.0,
6.0,,,,50.0,55.0,,64.0,,78.0,,,,127.0,,,,,,2025.0,,,,,,,,
,,392.0,,869.0,55.0,,66.0,,78.0,908.0,,,127.0,134.0,,,,,2026.0,956.0,199.0,,908.0,996.0,,161.0,
6.0,,,,322.0,55.0,,63.0,900.0,78.0,84.0,265.0,110.0,127.0,935.0,,,,,2027.0,,,,84.0,,,199.0,
,,14.0,,537.0,53.0,,69.0,,78.0,908.0,92.0,,127.0,908.0,,,,,2028.0,,168.0,,619.0,185.0,,202.0,
,,16.0,223.0,444.0,55.0,,258.0,,78.0,908.0,,,127.0,908.0,,,,,2029.0,663.0,,,908.0,699.0,,200.0,
,,,,811.0,55.0,,66.0,,77.0,,,,932.0,908.0,,,,,2030.0,,,,,,,,
,,416.0,,442.0,54.0,,60.0,,78.0,,,,127.0,940.0,,,,,2031.0,,,,,,,,
,,13.0,,442.0,55.0,,72.0,,77.0,82.0,,,127.0,176.0,,,,,2035.0,966.0,,,176.0,,,,
,,,,782.0,55.0,,72.0,,78.0,908.0,,,127.0,176.0,,,,,2036.0,,,,,,,,
5.0,,,,794.0,55.0,,,,78.0,,,,932.0,,,,,,2037.0,,,,,,,681.0,
,,,,874.0,55.0,,65.0,,78.0,,,,127.0,176.0,,,,,2038.0,,,,,,,,
,,,,868.0,55.0,,72.0,,77.0,,,,127.0,281.0,,,,,2039.0,,,,,,,,
5.0,,,,870.0,55.0,,61.0,,78.0,908.0,92.0,,127.0,,,,,,2040.0,,160.0,,908.0,990.0,,164.0,
,,14.0,22.0,52.0,55.0,,72.0,,78.0,,,,127.0,,,,,,58.0,,,,,,,,
4.0,,,,442.0,54.0,,,,78.0,,,,,,,,,,2041.0,,,,,,,,
4.0,,14.0,22.0,50.0,55.0,,72.0,,78.0,908.0,,,127.0,,,,,,2042.0,,,,,,,,
,,,,852.0,55.0,,61.0,,77.0,908.0,,,127.0,908.0,,,,,2043.0,,,,,,,,
377.0,,,,786.0,55.0,,65.0,,77.0,908.0,265.0,,126.0,908.0,,,,,2044.0,975.0,,,,,,,
,,,,834.0,55.0,,889.0,,78.0,,,,932.0,,,,,,2045.0,,157.0,,,,,157.0,
5.0,,,,834.0,55.0,,69.0,,77.0,908.0,,,932.0,908.0,,,,,2046.0,,,,,,,,
5.0,757.0,213.0,,246.0,55.0,,72.0,,78.0,,92.0,,127.0,281.0,,,,,2047.0,,,,,,,,
5.0,,,,442.0,55.0,,72.0,,77.0,908.0,,,127.0,176.0,,,,,2048.0,,199.0,,,,,723.0,
6.0,,,,442.0,55.0,,69.0,,78.0,,,,127.0,176.0,,,,,2049.0,,,,,,,,
,,,,,55.0,,68.0,,78.0,,,,127.0,,,,,,2050.0,,166.0,,,,,169.0,
,,766.0,22.0,882.0,55.0,,66.0,,78.0,908.0,,,127.0,281.0,,,,,2052.0,,157.0,,,,,157.0,
4.0,11.0,,,52.0,55.0,,61.0,,78.0,908.0,,,127.0,128.0,,,,,2053.0,52.0,,,128.0,987.0,,170.0,
210.0,,763.0,,52.0,55.0,,60.0,,78.0,909.0,,,127.0,128.0,,,,,2054.0,,170.0,,176.0,984.0,,202.0,
5.0,,,,834.0,55.0,,,,78.0,902.0,914.0,,127.0,902.0,,,,,2055.0,,,,908.0,700.0,,,
,,,,444.0,55.0,,,,77.0,,,,127.0,908.0,,,,,2056.0,,,,,,,,
5.0,,214.0,,835.0,55.0,,66.0,,78.0,908.0,92.0,,127.0,908.0,,,,,2057.0,,170.0,,908.0,,,164.0,
5.0,,,,866.0,55.0,,66.0,,78.0,,,,932.0,,,,,,2058.0,,,,,,,,
4.0,,,,820.0,55.0,,65.0,,78.0,904.0,92.0,,127.0,908.0,,,,,2059.0,,,,,,,,
,,,,834.0,55.0,,66.0,,78.0,,,,127.0,,,,,,2060.0,960.0,,,,,,,
,,,,787.0,55.0,,64.0,,78.0,,,,127.0,940.0,,,,,2061.0,,,,,,,,
737.0,,16.0,21.0,52.0,55.0,,71.0,,78.0,,92.0,,127.0,128.0,,,,,2062.0,,168.0,,,182.0,,164.0,
4.0,,,,834.0,55.0,,888.0,,77.0,908.0,,,127.0,908.0,,,,,2063.0,,,,,,,,
4.0,,338.0,,803.0,55.0,,62.0,,78.0,908.0,92.0,,126.0,908.0,,,,,2064.0,,,,,,,201.0,
,,,,851.0,55.0,,61.0,,77.0,,,,127.0,908.0,,,,,2065.0,,,,,,,165.0,
1.0,,,,,,,,,78.0,,,,127.0,940.0,,,,,2066.0,,157.0,,,,,196.0,
6.0,759.0,394.0,,870.0,55.0,,72.0,,77.0,,101.0,,127.0,908.0,,,,,2067.0,,,,,,,,
,,392.0,,871.0,55.0,,69.0,,77.0,908.0,101.0,,127.0,937.0,,,,,2068.0,,,,,,,,
5.0,,,,852.0,55.0,,66.0,,78.0,908.0,,,127.0,,,,,,2069.0,,726.0,,,,,169.0,
6.0,,,,442.0,55.0,,69.0,,78.0,,,,,,,,,,2070.0,,,,,,,,
,,402.0,,792.0,55.0,,72.0,,78.0,,94.0,,127.0,,,,,,2071.0,,,,,,,,
,,423.0,,879.0,55.0,,65.0,,78.0,908.0,92.0,,127.0,128.0,,,,,2072.0,958.0,171.0,,908.0,998.0,,681.0,
5.0,,,,821.0,55.0,,,,77.0,,,,127.0,,,,,,2073.0,,,,,,,,
5.0,,,435.0,793.0,55.0,,69.0,,77.0,908.0,,,127.0,,,,,,2074.0,,,,,,,,
,,402.0,20.0,52.0,55.0,,66.0,,77.0,908.0,,,127.0,128.0,,,,,2075.0,,,,,,,,
,,760.0,22.0,822.0,55.0,,890.0,,78.0,910.0,572.0,,127.0,,,,,,2076.0,,157.0,,908.0,,,1002.0,
,,,,834.0,55.0,,,,78.0,,,,127.0,,,,,,2077.0,,,,,,,,
5.0,,,,862.0,55.0,,64.0,,78.0,,,,932.0,,,,,,2078.0,,,,,,,,
,,,,52.0,55.0,,72.0,,77.0,,92.0,,127.0,617.0,,,,,2081.0,946.0,157.0,,,,,157.0,
5.0,,216.0,22.0,315.0,54.0,,72.0,,77.0,,,,127.0,281.0,,,,,2082.0,,,,,,,,
,,,,789.0,55.0,,64.0,,78.0,908.0,,,932.0,908.0,,,,,2083.0,,171.0,,908.0,,,681.0,
5.0,,,,803.0,55.0,,61.0,,78.0,908.0,,918.0,127.0,908.0,,,,,2084.0,948.0,,,,,,,
5.0,,,,834.0,55.0,,61.0,,,908.0,,,127.0,,,,,,2086.0,,,,,,,,
5.0,,,,,,,,,77.0,,914.0,,127.0,,,,,,2087.0,,,,,,,,
5.0,,,,811.0,55.0,,61.0,,77.0,908.0,,,127.0,908.0,,,,,2088.0,,,,,,,,
,,,,442.0,55.0,,69.0,,77.0,82.0,,,127.0,176.0,,,,,2089.0,,,,,,,,
5.0,753.0,,,852.0,55.0,,,,78.0,908.0,,,932.0,908.0,,,,,2090.0,,,,,,,,
,,392.0,,442.0,55.0,,72.0,,77.0,,,,127.0,,,,,,2091.0,,,,,,,,
,754.0,,,852.0,55.0,,64.0,,,908.0,,,932.0,908.0,,,,,2092.0,967.0,,,,,,,
5.0,,,,834.0,55.0,,72.0,,78.0,908.0,92.0,,126.0,,,,,,2093.0,,166.0,,908.0,,,199.0,
,,,,246.0,55.0,,69.0,,77.0,,,,127.0,176.0,,,,,2094.0,,,,,,,,
5.0,,,,863.0,55.0,,,,77.0,,,,126.0,,,,,,2095.0,,,,,,,,
,,14.0,22.0,52.0,55.0,,72.0,,78.0,908.0,,,127.0,129.0,,,,,2096.0,,,,,,,,
5.0,,,,834.0,55.0,,,,77.0,908.0,,,127.0,908.0,,,,,2098.0,,,,,,,,
,,,,,55.0,,66.0,,77.0,558.0,,922.0,127.0,558.0,,,,,2100.0,,,,,,,,
377.0,749.0,,,52.0,55.0,,68.0,,78.0,908.0,92.0,,932.0,,,,,,2101.0,,170.0,,,193.0,,202.0,
,,14.0,,849.0,55.0,,66.0,,78.0,,,,127.0,939.0,,,,,2102.0,974.0,170.0,,979.0,192.0,,169.0,
5.0,,,,789.0,55.0,,,,77.0,908.0,,925.0,127.0,,,,,,2103.0,,,,,996.0,,,
5.0,,,,,53.0,,,,78.0,,,,127.0,,,,,,2104.0,,,,,,,,
,,,,52.0,53.0,,,,78.0,,,,127.0,,,,,,2106.0,,157.0,,,,,,
,,386.0,,442.0,55.0,,72.0,,77.0,,913.0,,127.0,,,,,,2107.0,,166.0,,176.0,193.0,,202.0,
5.0,,,,820.0,55.0,,,,78.0,902.0,,,127.0,908.0,,,,,2108.0,,,,,,,,
5.0,,,,834.0,55.0,,61.0,,78.0,907.0,,,127.0,,,,,,2109.0,,,,,,,,
5.0,11.0,771.0,22.0,52.0,55.0,,72.0,,77.0,,,,127.0,128.0,,,,,2111.0,,,,,,,,
4.0,,,,834.0,55.0,,66.0,,78.0,902.0,,,932.0,908.0,,,,,2112.0,,,,,,,,
,,,,,55.0,,66.0,,77.0,,,930.0,127.0,,,,,,2113.0,,,,,,,,
,,14.0,,844.0,55.0,,66.0,,78.0,,,,127.0,940.0,,,,,2114.0,,,,,,,,
5.0,,,,834.0,55.0,,66.0,,78.0,,,,932.0,,,,,,2115.0,,,,,,,198.0,
6.0,,,,236.0,55.0,,65.0,,78.0,908.0,,926.0,127.0,280.0,,,,,2116.0,663.0,,,,,,,
,,,,802.0,55.0,,69.0,,77.0,,914.0,,127.0,,,,,,2117.0,956.0,,,908.0,185.0,,,
5.0,,,,803.0,55.0,,61.0,,78.0,,,,127.0,,,,,,2118.0,,,,,,,,
5.0,,,,523.0,55.0,,72.0,,77.0,618.0,90.0,,127.0,,,,,,2119.0,442.0,168.0,,176.0,,,170.0,
5.0,,,,803.0,55.0,,,,77.0,,,,127.0,,,,,,2121.0,,,,,,,,
4.0,,,,834.0,55.0,,,,78.0,,,,127.0,,,,,,2122.0,,,,,,,,
5.0,,,,834.0,55.0,,61.0,,78.0,,,,127.0,,,,,,2123.0,,,,,,,164.0,
5.0,751.0,,,794.0,55.0,,,,,,,,127.0,,,,,,2124.0,,,,,,,,
4.0,744.0,770.0,,537.0,55.0,,66.0,,78.0,908.0,915.0,,127.0,283.0,,,,,2125.0,140.0,170.0,,133.0,189.0,,202.0,
,,416.0,,442.0,55.0,,72.0,891.0,77.0,,,,127.0,,,,,,2126.0,972.0,198.0,,176.0,989.0,,198.0,
741.0,,,,533.0,55.0,,65.0,,77.0,908.0,92.0,,127.0,610.0,,,,,2127.0,956.0,171.0,,134.0,193.0,,168.0,
,,214.0,,538.0,55.0,,72.0,,78.0,908.0,915.0,,127.0,612.0,,,,,2128.0,663.0,166.0,,908.0,192.0,,202.0,
,,767.0,,442.0,55.0,,72.0,,77.0,82.0,,,127.0,612.0,,,,,2129.0,,723.0,,176.0,,,199.0,
5.0,742.0,,,834.0,55.0,,66.0,,78.0,908.0,92.0,,126.0,908.0,,,,,2131.0,,,,,,,,
,743.0,15.0,,869.0,55.0,,66.0,,77.0,908.0,,,127.0,283.0,,,,,2133.0,,,,,,,,
5.0,,,,874.0,55.0,,69.0,,78.0,908.0,914.0,,127.0,,,,,,2135.0,,169.0,,,997.0,,168.0,
5.0,,,,863.0,55.0,,,,78.0,,,,127.0,,,,,,2136.0,,,,,,,,
,,,,862.0,55.0,,,,77.0,908.0,,,127.0,908.0,,,,,2137.0,,,,,,,,
,747.0,766.0,,873.0,55.0,,72.0,,78.0,908.0,92.0,,127.0,174.0,,,,,2138.0,,,,,,,,
,,,,881.0,55.0,,66.0,,,908.0,,,127.0,908.0,,,,,2139.0,,,,,,,,
5.0,,,,834.0,55.0,,,,77.0,908.0,,,127.0,908.0,,,,,2140.0,,202.0,,908.0,,,201.0,
2.0,,,,442.0,55.0,,66.0,,77.0,908.0,,,127.0,908.0,,,,,2141.0,,157.0,,,,,157.0,
5.0,,14.0,22.0,852.0,55.0,,66.0,,77.0,908.0,,,127.0,284.0,,,,,2142.0,,168.0,,,987.0,,200.0,
,,216.0,,50.0,55.0,,61.0,,78.0,908.0,,,127.0,,,,,,2143.0,,,,,,,,
6.0,,,,859.0,55.0,,65.0,,77.0,908.0,,,127.0,940.0,,,,,2145.0,,170.0,,176.0,,,202.0,
,,,,442.0,55.0,,72.0,,78.0,,92.0,,127.0,176.0,,,,,2146.0,,166.0,,176.0,989.0,,164.0,
,,,,863.0,55.0,,,,78.0,,,,127.0,908.0,,,,,2147.0,965.0,,,,986.0,,,
,,,,861.0,55.0,,69.0,,78.0,,,,127.0,,,,,,2148.0,,,,,,,,
,,,20.0,538.0,55.0,,66.0,,77.0,907.0,,,127.0,938.0,,,,,2149.0,,,,,,,,
5.0,,,,811.0,55.0,,61.0,,78.0,,,,127.0,,,,,,2150.0,,,,,,,,
,,760.0,,322.0,55.0,,66.0,,78.0,,,,127.0,611.0,,,,,2151.0,,,,,,,,
,,392.0,,813.0,55.0,,69.0,,77.0,,,,127.0,281.0,,,,,2153.0,955.0,,,,,999.0,,
5.0,,,,811.0,55.0,,,,77.0,,,,127.0,908.0,,,,,2154.0,,,,,,,,
7.0,,,,787.0,55.0,,63.0,,77.0,,265.0,,127.0,,,,,,2157.0,,170.0,,84.0,193.0,,202.0,
,,,,799.0,55.0,,72.0,,77.0,,,,127.0,,,,,,2158.0,,,,,,,,
5.0,,15.0,,50.0,55.0,,69.0,,78.0,,,,127.0,,,,,,2159.0,,,,,,,,
6.0,750.0,,,52.0,55.0,,65.0,,78.0,,92.0,,127.0,908.0,,,,,2161.0,962.0,,,,,,,
6.0,,,,442.0,55.0,,69.0,,78.0,,,,127.0,,,,,,2162.0,,,,,,,,
,,772.0,,537.0,55.0,,62.0,,78.0,908.0,,,127.0,908.0,,,,,2163.0,962.0,158.0,,908.0,,,161.0,
5.0,,,,852.0,55.0,,58.0,,78.0,,,,932.0,,,,,,2164.0,,,,,,,,
5.0,,,774.0,811.0,55.0,,66.0,,77.0,908.0,,,126.0,,,,,,2165.0,,,,,,,,
,,400.0,,848.0,55.0,,61.0,,78.0,,,,127.0,,,,,,2169.0,,,,,,,,
,,,,789.0,55.0,,,,78.0,908.0,94.0,,126.0,908.0,,,,,2170.0,,,,,,,,
,,,,787.0,55.0,,63.0,,78.0,86.0,94.0,,127.0,134.0,,,,,2171.0,,,,,,,,
5.0,,,,803.0,55.0,,61.0,,77.0,,,,932.0,,,,,,2172.0,,,,,,,,
,,398.0,,845.0,55.0,,544.0,899.0,78.0,,,,127.0,176.0,,,,,2174.0,,,,,,,,
210.0,,,,523.0,54.0,,,,77.0,,,,127.0,,,,,,2175.0,,,,,,,,
731.0,,,,867.0,55.0,,66.0,,77.0,908.0,,,126.0,281.0,,,,,2176.0,,,,,,,,
,,,,442.0,55.0,,66.0,,78.0,,,,127.0,,,,,,2178.0,,166.0,,,,,332.0,
5.0,,,,807.0,55.0,,,,77.0,908.0,,,126.0,,,,,,2179.0,,,,,,,,
,,,,,53.0,,65.0,,77.0,,,,127.0,908.0,,,,,2180.0,,,,,,,,
,11.0,,,442.0,55.0,,69.0,,77.0,,,,127.0,,,,,,2181.0,,,,,,,,
2.0,,338.0,,822.0,55.0,,66.0,,77.0,908.0,92.0,,127.0,908.0,,,,,2182.0,,157.0,,,,,,
,,,,246.0,55.0,883.0,69.0,,78.0,908.0,,929.0,127.0,281.0,,,,,2183.0,151.0,166.0,,281.0,,,164.0,
5.0,,,,834.0,55.0,,66.0,,77.0,,,925.0,127.0,908.0,,,,,2184.0,,157.0,,,,,157.0,
,,13.0,,538.0,55.0,,259.0,,77.0,,,,127.0,,,,,,2185.0,,,,,,,,
7.0,,392.0,,442.0,55.0,,65.0,,77.0,,572.0,,127.0,,,,,,2186.0,,169.0,,,,,196.0,
736.0,,402.0,,861.0,55.0,,69.0,,78.0,,101.0,,127.0,939.0,,,,,2187.0,,,,,,,,
5.0,,,,834.0,55.0,,,,78.0,908.0,915.0,,127.0,908.0,,,,,2188.0,,,,,,,,
,,14.0,,469.0,55.0,,65.0,,77.0,908.0,101.0,,127.0,,,,,,2189.0,,,,,992.0,,,
5.0,,,,834.0,55.0,,,,77.0,,,,932.0,,,,,,2190.0,,,,,,,,
4.0,,772.0,,537.0,55.0,,72.0,,78.0,905.0,,,127.0,619.0,,,,,2191.0,,,,,,,,
,,,774.0,861.0,55.0,,72.0,,78.0,908.0,,,127.0,942.0,,,,,2194.0,,,,,,,,
733.0,,,,,,,,,78.0,909.0,,,127.0,,,,,,136.0,,,,,,,,
4.0,,15.0,,840.0,55.0,,,,78.0,908.0,,,127.0,908.0,,,,,2196.0,,,,,,,,
,,,,442.0,53.0,,69.0,,78.0,,,,127.0,940.0,,,,,2197.0,,,,,,,,
738.0,,392.0,,52.0,55.0,,72.0,895.0,77.0,906.0,92.0,,127.0,,,,,,2199.0,52.0,202.0,,908.0,989.0,,200.0,
,,,,863.0,55.0,,66.0,,78.0,,,,932.0,,,,,,2200.0,,,,,,,,
5.0,,,,834.0,55.0,,,,78.0,908.0,,,127.0,908.0,,,,,2201.0,,,,,,,,
,,,,239.0,53.0,,,,77.0,,,110.0,127.0,,,,,,2202.0,,,,,,,,
,,402.0,,805.0,55.0,,66.0,,78.0,902.0,,,127.0,617.0,,,,,2203.0,,199.0,,,,,,
,,,,442.0,55.0,,72.0,,78.0,,,,126.0,176.0,,,,,2204.0,,162.0,,,,,,
,,,,,,,,,77.0,908.0,,,127.0,176.0,,,,,2205.0,,,,,,,,
5.0,,768.0,,834.0,55.0,886.0,,,78.0,,,,127.0,,,,,,2206.0,,,,,,,,
,,765.0,,777.0,55.0,,72.0,,77.0,,94.0,,127.0,908.0,,,,,2207.0,,,,908.0,700.0,,164.0,
,,,,811.0,55.0,,,,77.0,,,,127.0,,,,,,2208.0,,,,,,,,
,,398.0,22.0,811.0,54.0,,71.0,,77.0,,,,127.0,176.0,,,,,2209.0,,,,,,,,
,,,,858.0,55.0,,,,78.0,908.0,,,127.0,,,,,,2210.0,,,,,,,,
,,,,442.0,55.0,,65.0,,78.0,908.0,,,126.0,,,,,,2211.0,,,,,,,,
5.0,,,,789.0,55.0,,66.0,,78.0,908.0,,,932.0,908.0,,,,,2212.0,,,,,,,,
,,,,834.0,55.0,,,,78.0,,,,932.0,908.0,,,,,2213.0,,,,,,,,
,,,,865.0,55.0,,,,77.0,908.0,,931.0,127.0,908.0,,,,,2214.0,,,,,,,,
4.0,,,20.0,835.0,55.0,,61.0,,78.0,,92.0,,127.0,908.0,,,,,2215.0,,,,,,,,
5.0,,,,834.0,55.0,,,,78.0,,,,127.0,,,,,,2216.0,,,,,,,,
,,,,,55.0,,,,78.0,558.0,,930.0,127.0,176.0,,,,,2217.0,,157.0,,176.0,,,157.0,
5.0,,,,823.0,55.0,,66.0,,78.0,908.0,92.0,,126.0,908.0,,,,,2218.0,,,,,,,,
,,,,,55.0,,255.0,,77.0,,,,127.0,176.0,,,,,2219.0,,157.0,,,,,157.0,
,,,,834.0,55.0,,66.0,,77.0,,,,126.0,,,,,,2220.0,,,,,,,157.0,
,,16.0,21.0,52.0,55.0,,67.0,,78.0,908.0,914.0,,127.0,128.0,,,,,2221.0,973.0,726.0,,933.0,,,1002.0,
2.0,,,,52.0,55.0,,259.0,,78.0,908.0,914.0,,127.0,128.0,,,,,2222.0,958.0,,,,,,,
741.0,,,,,,,,,78.0,908.0,92.0,,127.0,,,,,,2223.0,,,,,,,,
4.0,,770.0,22.0,537.0,55.0,,66.0,,78.0,,,,127.0,,,,,,2224.0,,170.0,,,,,202.0,
6.0,,,,787.0,55.0,,65.0,,78.0,903.0,,,127.0,,,,,,2225.0,,,,,,,,
,,,,783.0,55.0,,,,78.0,908.0,92.0,,127.0,176.0,,,,,2226.0,663.0,,,,,,,
,,392.0,,,55.0,,69.0,,77.0,,,123.0,127.0,176.0,,,,,2228.0,966.0,157.0,,176.0,699.0,,157.0,
5.0,,,,834.0,55.0,,,,78.0,,,,127.0,908.0,,,,,2229.0,951.0,157.0,,908.0,,,157.0,
,,764.0,,442.0,55.0,,69.0,,78.0,,,,127.0,,,,,,2231.0,,166.0,,,,,199.0,
,,14.0,,871.0,55.0,,65.0,,78.0,908.0,101.0,,127.0,176.0,,,,,2232.0,,,,,,,,
5.0,,392.0,,834.0,55.0,,66.0,,77.0,908.0,,,127.0,280.0,943.0,,,,2233.0,956.0,169.0,,,193.0,,202.0,
6.0,759.0,,,834.0,55.0,884.0,66.0,,77.0,908.0,92.0,,127.0,908.0,,,,,2234.0,,168.0,,908.0,992.0,,680.0,
,,,,52.0,55.0,,68.0,,78.0,908.0,101.0,,127.0,128.0,,,,,2235.0,,,,128.0,185.0,,202.0,
5.0,,,,,,,,,77.0,904.0,,,127.0,,,,,,2237.0,,,,,,,,
,,,,783.0,55.0,,65.0,,78.0,,,,127.0,908.0,,,,,2239.0,,,,,,,,
5.0,,,,834.0,55.0,,,,77.0,908.0,,,126.0,,,,,,2240.0,,198.0,,,,,157.0,
,,767.0,21.0,871.0,55.0,,66.0,,78.0,908.0,,,127.0,908.0,,,,,2242.0,,,,,700.0,,,
377.0,749.0,14.0,,52.0,55.0,,63.0,,78.0,908.0,92.0,,127.0,128.0,,,,,2243.0,52.0,171.0,,133.0,193.0,,202.0,
5.0,,,,834.0,55.0,,,,77.0,908.0,,,127.0,908.0,,,,,2244.0,,,,908.0,,,165.0,
,,,223.0,,55.0,,66.0,,78.0,,,,127.0,176.0,,,,,2245.0,972.0,167.0,,,699.0,,201.0,
,,,437.0,878.0,55.0,,69.0,,77.0,,,,127.0,612.0,,,,,2246.0,,157.0,,612.0,,,202.0,
,,760.0,437.0,882.0,55.0,,64.0,,77.0,,,919.0,127.0,612.0,,,,,2247.0,,157.0,,,,,157.0,
,,,,523.0,55.0,,72.0,,77.0,,,,127.0,,,,,,2248.0,,,,,,,,
7.0,,392.0,,814.0,55.0,,65.0,,77.0,,92.0,,127.0,937.0,,,,,2249.0,,166.0,,,996.0,,199.0,
736.0,,217.0,22.0,533.0,55.0,887.0,66.0,,78.0,906.0,913.0,,127.0,611.0,,,,,2250.0,974.0,171.0,,979.0,,,170.0,
