x1,x2
1149,1675
1021,1715
1130,1513
1080,948
1076,1746
1826,1340
1487,1497
484,1813
1773,1574
1427,1844
1339,1724
1789,1003
1622,1597
1230,1393
1369,1769
1122,1400
1522,1267
1017,1610
1388,1117
1549,1338
1714,1388
1043,1045
1160,1359
1462,1448
1584,1707
1639,1195
1227,957
984,1032
1604,1207
1482,1189
1361,1006
1341,1117
1199,1675
1707,1608
1409,926
1608,1369
1148,1682
1451,1871
1225,1630
1621,1352
1255,921
1215,1850
1551,1291
1245,1166
1409,1535
1809,1605
1742,1508
1420,1047
1876,1042
1132,1285
1790,1841
1184,1620
1888,1074
1688,1659
1680,1235
1454,1245
1689,1390
1336,1125
1570,946
1822,1434
1742,1582
1902,1026
1063,1288
1520,1600
1783,1311
1323,1352
1582,1102
1735,1614
1692,1724
1500,1355
1056,1864
1510,1650
1514,475
1910,1356
1222,999
1110,1367
1331,1867
1518,1567
1514,1616
1205,897
1527,1173
1903,1082
1719,1421
1895,1424
1099,1820
1714,1816
1902,1214
1086,1172
1605,1083
1895,992
1348,1904
1032,1286
925,1867
1179,1545
1620,1250
1668,1336
1765,1813
1630,1041
1334,1431
1024,1132
1141,1010
1516,1230
1820,1396
1365,1048
1861,1827
1306,1348
1067,1628
1563,1637
1764,1192
1707,1003
1570,1086
1247,1575
1694,1740
1515,1595
1287,1004
1222,1559
1659,1059
596,1859
1335,1191
1130,1849
1377,1559
1433,1698
1421,1825
1752,1291
1679,1773
1848,1502
1689,1238
1231,1647
1277,1229
1591,1636
1604,1804
483,919
1385,1531
1314,1798
1626,1883
1557,1287
1752,1132
1551,947
1721,1341
1864,1117
1269,1255
1377,1539
1660,1512
1361,1211
1662,1810
1329,1391
1621,1004
1181,1621
1904,1541
1591,1661
1735,1078
1829,1744
1649,1786
1201,1175
1330,1800
1621,1288
1029,1898
1115,1647
1684,990
933,1241
1437,1707
1146,1557
1595,1282
1820,1894
1621,1211
993,1291
1238,1772
990,1656
1859,896
1327,1283
1598,1619
1620,1675
1730,1377
1198,1598
1415,1630
1286,1277
1727,1650
1292,1550
1390,1211
1791,946
1335,1547
1003,967
1375,1344
1902,1160
971,1729
1184,1619
1137,963
1217,1738
1895,1533
1600,1327
952,1833
1330,1791
1712,1083
1590,1467
1222,1289
1557,1416
1343,1910
1338,1549
1062,1783
946,1799
1004,1199
538,1545
1048,1835
1867,1250
1857,1587
1409,1553
1703,1139
903,1733
1663,1724
1776,912
1056,1584
1153,966
1367,1375
1743,1064
1401,1839
1524,1278
1107,1289
1211,1689
1126,1256
1712,1101
915,1427
1669,947
1379,1298
984,1502
1658,1258
966,1898
953,1842
1539,1620
1336,1101
915,1446
999,1839
1128,1199
1786,1857
1563,1222
1600,1752
1191,1431
919,1102
1547,1367
1735,1683
1639,1644
1110,1344
1059,1435
1211,1730
1427,1673
1839,1449
1665,1610
1470,1117
1483,1447
1717,1470
1391,1431
1888,1182
1172,1086
1322,1873
1902,1370
1175,1608
1598,1207
988,1104
1112,1312
1006,1551
1833,1757
1902,916
1358,1514
975,1129
1551,1361
1254,1030
969,1751
1256,1524
1591,1596
1106,1725
1803,1555
1688,1116
1620,1431
1227,1298
1355,1275
952,1230
1457,1714
1823,946
637,1673
1361,1868
1340,1547
1360,1553
1816,1689
1004,1623
1835,1800
1532,1184
1603,1128
1025,1332
1217,1258
1898,1723
1597,1833
1789,1683
968,1696
1322,1426
1367,1809
1619,1612
1652,1024
1023,1674
1322,1899
1618,1836
1613,1524
1409,1608
1290,1524
1213,1415
1864,1662
1892,1548
1736,1391
1557,921
973,1626
1769,1799
1813,1388
1541,917
1795,1619
1267,1590
1199,1172
1810,1153
1078,1370
580,1679
1646,1531
1352,1290
1669,1609
1735,1243
1250,1344
1388,997
1204,1680
1280,1609
1658,1569
1437,1827
1660,1430
1763,1625
1692,905
1665,1791
428,1777
1768,1891
1451,1820
1323,1609
1845,1399
1728,1231
1555,1494
1184,1107
1126,1765
1754,1393
1242,1819
1745,1070
1190,1583
1813,1173
1583,1316
1608,1675
1795,906
1861,1553
1665,1153
1282,1729
983,1845
1369,1026
1063,1736
1152,1373
366,1012
1230,1842
1124,1542
1877,1735
1623,1198
1003,1563
1539,1214
1548,1601
1080,1294
1622,1340
1800,999
1813,1867
363,1740
1404,1611
1574,483
1845,1793
1522,1290
1029,1613
1086,596
981,1104
1835,1721
1399,1107
1082,1583
1804,1480
1495,954
1331,1589
1322,1716
1643,980
1236,1770
1886,1480
1800,1271
1800,1735
1720,1148
1032,1495
1017,1826
1491,1730
924,1482
389,1296
1217,913
1570,1182
932,1604
1282,1382
1235,1315
1655,1715
1076,1835
1600,1457
1455,1473
1163,1888
1881,1688
1277,1475
1344,980
1742,1099
1373,1742
1245,1848
1416,1688
1388,1359
1156,1175
1408,1897
1768,1795
1603,1804
1199,1610
1824,1104
1366,1630
925,1198
1485,1420
1024,1868
1385,1529
1124,1753
526,1616
1014,1875
1544,1197
1132,1589
1050,1585
1509,1323
896,1322
1584,1835
1035,1246
1597,1344
1399,925
1388,1256
1741,1359
1415,1739
1604,1816
1886,1610
1566,931
1078,980
1782,1718
1837,1319
1742,1587
1668,1361
1449,1336
1124,1793
1283,1626
1396,1786
1209,1149
1163,1086
1124,980
1245,1683
1613,1198
1800,1826
1766,1844
1479,1862
1149,1028
1424,1889
1231,1459
1556,1156
1818,1632
1867,1278
906,1078
999,1800
1753,1685
1491,1617
964,1278
1621,1730
1409,1730
1520,1327
1799,1132
1389,1570
1791,1078
1237,1080
1179,1744
1667,1213
1172,1431
1191,966
980,1644
1857,1872
1487,1237
1324,1025
1667,1529
1183,1807
1390,1621
982,1125
1835,1341
1720,1009
1671,1234
1783,1706
1810,1278
1574,1179
1507,1770
1446,1210
964,1739
1827,1721
919,1732
1861,1222
1683,1146
1554,1675
1472,1109
1721,1557
1840,1474
1525,1035
606,1744
1147,1435
1040,1768
1367,1199
1080,1437
1345,1432
960,1006
1199,934
1361,1637
1741,1867
1773,1565
1250,1608
1683,1839
1152,1473
1816,1024
1683,1881
1889,1403
1222,1049
1367,1255
1120,957
1501,1123
1809,1351
1822,1666
1612,1819
1637,1617
1063,983
1795,1877
1407,1230
1482,1037
1522,1821
1809,1768
1345,1475
1370,1547
1824,1848
1800,1816
1609,1470
1479,1628
1623,1004
1330,946
1235,1060
1643,1149
1549,1773
428,348
1068,1160
1173,1900
1081,1742
993,1580
1426,1873
1570,1675
1721,1551
1256,1520
1559,1809
1580,1524
1557,1339
1808,1053
1663,982
983,1542
1737,1059
1495,1508
1576,1036
1545,939
1352,966
1688,1604
1844,930
1766,915
1867,1730
1559,1160
1491,1191
1345,1576
1636,1715
1857,1859
1422,1692
1488,1888
1068,1809
1681,917
1238,953
1741,1868
1192,1649
1078,1821
896,1277
1256,1864
1547,1153
1888,1835
1603,1663
1613,1813
1561,1911
1598,1130
1269,1613
1584,1377
1742,984
1336,1712
1075,1290
1352,1570
1135,1730
1589,1707
1786,1166
641,1332
1365,1617
1063,1868
1781,1120
919,1373
1017,1617
975,1204
1160,1809
1330,1288
1367,1272
1232,1137
1338,1070
1117,1377
1508,1824
1358,1374
1059,1352
1554,1230
1379,1235
1543,1870
1125,1522
1542,1605
1250,1017
1323,1835
1099,1638
1280,1117
1591,1379
1056,1483
651,353
1668,1516
1738,1536
916,1256
1668,1613
1100,1044
1816,1207
1431,1868
1132,1488
1101,1336
1845,1665
1112,1710
1338,1699
1126,1614
1741,1886
1806,1136
1107,1662
946,1632
1610,1612
1447,1086
1589,1754
898,917
1724,1717
1610,1826
1798,1493
641,1549
1623,1380
1104,1871
526,1574
1237,1349
1741,1101
1497,1487
1812,1166
1909,922
1584,967
1714,1551
1574,641
1621,1659
1370,1068
1613,1753
993,1849
934,1211
1663,960
1078,1835
1768,1835
1888,1370
1667,1472
1457,1600
1721,980
1190,1628
1487,606
1148,1475
1199,1789
1613,947
1852,1523
920,1376
1588,1803
1488,1554
983,972
948,1695
1611,1009
1911,1440
1153,1839
1876,606
1391,1336
1557,1003
1472,1236
1074,1219
981,1379
563,1777
934,1608
1494,1360
1214,1570
517,580
1492,1148
1753,1835
1361,1184
1593,1274
1697,1909
1198,1340
1491,1707
1909,1437
993,927
1835,1753
1225,1159
1076,1795
1222,1683
1191,1182
1488,1845
1697,1806
1551,906
1211,1863
538,1408
1287,1017
1505,1283
1736,1827
1385,1778
1288,1083
1331,1431
1536,1236
1382,1894
1746,1376
1778,483
1185,1639
1827,1278
1761,1211
1107,1211
1819,1250
1359,1117
1459,1014
1746,1291
1655,1841
1380,1238
1861,1377
1155,1637
1126,1402
1149,1632
1080,1237
1221,896
1511,1553
1488,1741
1018,1373
1107,1842
1610,1480
993,1079
1404,1720
1605,1730
1489,971
1052,1338
1019,1475
1612,1584
1717,1795
972,960
1337,1561
1390,1653
1717,1804
993,1554
1198,1269
1650,1904
1590,1126
1597,1467
1456,1613
1587,1235
1185,1126
1192,1872
1404,1231
1391,1399
1898,1542
1845,1557
1730,1125
1183,1703
1543,1332
1241,1649
1768,1075
1302,1175
1643,1833
475,1358
1352,1390
1259,1745
1783,1345
1238,1793
1367,1737
1079,1816
1284,1479
1857,1893
1793,1617
1893,1786
1746,1344
946,1209
1083,1153
1226,1259
1604,1488
1456,1736
1319,903
1894,1907
1520,1761
1429,1649
1820,1638
1736,1126
1136,1433
1845,1540
1639,1663
1513,1405
1746,1819
1604,1132
1896,1062
1284,1459
1197,1030
1223,1778
1459,1893
1554,1173
1831,1169
1009,1628
1010,1496
1104,1728
1315,1104
1539,1835
1899,1691
1082,896
1216,1378
1366,1444
1768,997
1021,1661
1038,1861
915,914
1732,1099
1028,1375
942,1582
1608,1589
1300,606
1011,1748
932,1269
1688,1059
1724,1250
1184,1707
1205,1039
1642,1077
1816,1714
1765,1819
1128,1823
1791,1509
1621,1107
1746,1238
1491,1341
1712,1863
1243,1209
1613,1622
1287,1267
1083,982
1431,1623
1006,1199
1888,1449
1312,1557
1643,1126
1250,916
1156,1173
1191,1675
1582,1848
1547,1291
1199,1754
517,1025
1238,1256
1420,1272
1707,1130
1622,1804
1528,1753
1235,1550
1298,1381
902,1899
1509,1563
1120,1899
1078,1079
1532,999
1824,1871
1230,1291
1877,1617
1638,1508
1070,944
1882,1565
1470,1609
1184,1632
1612,1101
1431,1741
1563,1689
1785,1709
1234,1566
1390,1623
1563,1149
1867,947
1729,1229
1559,1359
1163,1665
1238,1117
1181,1717
1070,1035
1483,1714
1572,1491
1490,1358
1675,1269
1173,1605
1054,1049
1639,1256
1076,1447
1294,483
1899,1682
946,1617
1820,1824
1173,1470
1059,1659
1004,1643
1347,1204
1014,1812
1370,1086
1335,1712
1468,1137
1146,1222
1872,1120
1526,1692
920,1369
1480,1556
1416,1048
1648,1137
1126,1718
1256,1516
1205,953
1773,930
1899,1015
1712,1336
1075,1059
1487,1374
1647,1576
1313,484
1715,896
992,1452
1426,1448
1818,1408
1675,1128
1541,1052
1182,1761
978,1376
1292,1576
1012,1692
1712,1302
1370,1449
1184,1754
1893,1587
1399,1163
1669,1124
1725,1131
953,1431
1576,1292
1017,978
1650,1128
1848,1751
1282,942
1001,1357
1625,1320
1616,580
1646,1487
1344,1086
1082,1432
1341,1835
1272,1590
967,1480
1826,1017
1685,1180
1167,1275
1159,917
1110,1754
1431,1399
1025,1427
1844,1086
1357,1397
1128,1886
1724,1688
1293,1632
1305,1028
1867,1813
1746,1572
1376,1219
1742,1893
1419,1858
1554,1683
952,1199
1910,1545
959,1238
1116,1816
1584,1819
1265,1570
1272,1196
1816,1827
1070,1258
637,353
921,1185
1184,1610
651,1545
1727,1436
1842,1173
1621,1132
1709,1876
1452,1593
1397,484
1548,1424
1426,1036
1663,1083
1583,1859
1435,1338
1207,1153
1367,1547
1302,1669
969,1783
1810,1559
1114,1155
1036,1021
1148,1404
1299,1504
952,1267
1413,1067
1179,366
1864,1754
1198,1250
900,1307
1644,1239
1107,1163
1216,1137
1020,1495
932,1605
1765,1048
1730,1230
1872,1014
1746,1524
952,1849
1591,1263
1175,1547
1675,1516
1192,1691
1277,1432
1101,1017
1853,1464
1231,1019
1129,1204
1849,966
1329,1761
1069,1809
1529,1855
1126,952
1757,1605
1198,1488
1671,1844
999,1222
1479,1596
1827,1101
526,1191
1449,1006
1021,1350
1310,1308
1059,960
1139,1869
1689,1644
1469,1472
1622,1659
1695,1113
1172,1535
1799,1211
1793,1835
1780,922
1290,1752
984,917
1004,1437
1109,1035
1589,1330
1257,1231
1888,1146
960,1898
917,1281
1291,1621
1516,1791
959,1456
1017,1604
1766,1740
1059,1242
1869,1070
1282,1582
1231,1115
1385,1013
1047,1800
1351,1132
1849,1712
1303,1018
1833,1335
1666,1140
1280,1793
1404,1628
1497,1761
1658,1897
1330,1124
1375,1688
475,1427
1662,1256
1630,1226
1811,1717
1359,1861
906,1811
980,1047
1005,964
1729,1396
1504,1236
1207,1516
1582,1066
1377,1330
1625,1773
1761,1182
1496,1770
1799,1622
1222,1734
1058,897
1285,1900
1179,1223
1143,1418
1791,526
1437,1839
1768,1639
1272,1185
1859,1036
1691,1221
901,963
1800,1128
1576,1680
955,1788
1768,1117
1704,1742
1328,1050
1129,1229
1163,1367
1352,1757
1377,1047
1681,1507
999,1059
1230,1800
993,1330
1660,1080
1402,1380
1431,1685
1620,1663
1191,1621
1610,1250
1322,1021
1782,1409
1570,1519
1230,1603
1493,1648
1305,1761
917,1481
1066,1282
1736,1757
1205,1580
1431,1389
1480,1488
1292,1647
917,1296
1327,1337
1680,941
1559,1199
1883,1626
1637,1861
957,1277
1491,1612
1242,1796
1146,1621
1668,1816
957,1716
1800,953
1729,1454
1734,1146
1174,1144
1230,1399
1904,1869
1078,1447
1153,1516
1888,1620
1108,1751
1028,1559
1211,1617
1183,1783
1478,1212
1192,1595
1559,1768
1478,1545
1663,1467
1516,1006
1559,1491
993,980
1602,1565
1114,1692
1066,1014
1528,1329
1746,1621
1804,1377
1396,483
1447,1211
1039,1280
1878,1673
1909,1383
1036,1448
1230,1267
1746,1243
1199,1804
1849,1130
1605,1804
1653,1827
1146,1250
1041,1709
1436,968
1740,1001
1879,966
1791,1513
1569,1540
1209,526
1287,1006
1761,1199
1743,1545
980,1290
1078,1289
1278,1126
1608,1029
1609,1323
1192,1104
1193,1387
1230,1868
1431,1557
1341,1123
1323,1730
1908,1670
1079,1623
1768,1076
995,932
1735,1375
1823,1557
1827,1532
1826,1207
1238,1470
1428,1904
1888,1312
1789,960
1907,1729
1902,1376
1804,1130
1885,1243
1255,1078
1744,483
1663,1886
1211,1886
1227,1426
1815,1504
1610,1789
1201,1280
1404,981
1126,1659
1742,1406
1898,1146
1563,1768
1454,1704
1725,1366
1052,1011
1277,1751
1001,1374
1549,1801
1099,1894
1909,1017
1166,1824
1402,1900
1789,1463
896,1082
1557,1352
1391,1255
1399,966
1161,1540
1766,1080
1413,1350
1125,1665
947,1845
1421,1494
1746,1752
1782,1609
1255,1539
1610,1344
1199,1207
1731,1566
1617,947
1438,1082
1083,1712
1462,1680
1886,1370
1329,1608
1879,1826
1620,1359
1385,1223
1438,1592
1238,1757
1663,1757
1131,1090
1431,1877
1519,1048
1101,1480
1349,1677
1376,1255
916,1754
1846,1434
1839,1302
903,1798
960,1559
1256,1554
1535,1431
1793,1267
1643,1086
1052,1807
1017,1004
1740,483
1509,1554
1101,1207
1621,1689
1062,1696
1888,1112
1694,1300
1663,946
171,58
1523,1520
993,1609
1606,1740
2849,3021
2694,3096
2818,2725
3082,2832
2960,2800
2929,3029
2909,2880
2754,2872
3184,2948
3096,2925
3185,3115
3005,3039
3198,3082
2944,2738
2793,2787
3090,2729
3085,2966
3033,2919
2893,2771
2749,2986
2829,2711
2755,3149
3029,2887
3065,2986
2773,2666
2706,2927
2940,2852
3050,2667
3117,3173
2913,2676
2872,3033
2897,3119
3191,3203
2863,3204
3124,2803
2754,2966
3042,2963
3090,2987
3026,2786
3170,2875
2927,3047
3108,2750
3108,2908
3056,2927
3029,3025
2754,2940
2679,2756
3098,2906
2916,2680
2716,3051
3090,2905
3051,3145
3045,2789
2856,3115
3156,2843
2888,2738
2731,2821
2985,2750
2946,2698
2907,2928
2910,2909
2756,2929
3193,2706
3096,3054
2844,3087
2718,3136
2742,3152
2904,2716
3150,3102
3173,3117
3116,2894
2886,2999
2708,3145
2698,3096
3022,2698
2793,2833
2887,2994
3064,2689
2818,2734
3043,2871
2913,3104
3090,2757
2992,2716
3018,2724
3095,2877
3051,3060
3054,2782
3000,3174
3094,2765
2869,2991
2940,2717
2919,2943
3009,2901
3086,2688
2794,3073
3145,2992
2715,2865
2778,2661
2901,3051
2985,2755
3040,2994
3040,2676
3022,2877
3074,3127
2666,2749
2827,3033
3118,2711
2780,3152
3118,2840
2803,2772
2835,2763
2662,3206
2730,2871
3176,3086
2863,3201
3042,3114
2953,2877
2754,3137
3096,2749
3104,2729
3044,2800
2782,2877
3033,3117
3101,3076
2741,2839
2946,3119
2661,2853
3158,3123
3075,2921
3152,2869
2820,3001
2928,2896
2988,2873
2800,2810
2702,2675
2988,3119
3026,3033
3013,2687
3138,3178
2923,2677
2748,3046
3113,3060
2760,2790
2777,2867
2909,2891
2919,2912
3198,2780
2897,3054
2661,3152
2956,2698
3172,3112
3174,2916
3104,2929
3150,2883
2909,3064
2916,2800
2919,2669
3115,3049
3129,2669
2669,2866
2919,2905
3098,2800
2863,3102
2801,2865
2997,2933
3079,3060
2973,3212
2871,2950
3185,3111
1758,2764
2986,2909
2758,2918
3076,2672
2919,2676
2907,2679
2877,2896
3145,3201
2818,2700
1405,3100
2918,3173
3026,2815
3029,3073
2815,2905
2815,3096
2777,3098
2999,2764
2751,3117
2966,2987
2943,2919
2916,3065
3069,3191
2733,3185
2989,3075
2696,2820
3169,3106
2698,2666
2662,2830
2871,3136
2666,3014
3154,2716
2753,2973
3101,2796
2708,3172
3029,2931
2911,2864
3051,2778
3212,2856
2679,2777
2906,2911
3032,2730
3185,3017
1450,2968
2897,2966
3166,2773
2873,2729
3201,1642
3174,2800
3162,3144
2945,2756
2866,2993
2806,3213
2818,2748
2770,3152
3178,2848
3119,3123
2782,3108
2908,3004
2863,3113
2777,2969
3158,2987
3182,3204
2913,2925
3135,2993
2780,3146
2904,2770
2946,2862
3198,3101
2683,2773
2927,2915
3180,2732
2724,3191
2819,3035
3070,2753
2944,2800
3049,2973
3115,3124
2717,2839
2675,2730
2943,2966
2967,3092
2673,3004
3022,3064
2689,2943
2912,2694
2863,2785
3171,2841
3064,2717
3042,2915
2962,2934
2688,3146
2750,2827
3023,2945
2986,3195
2720,3009
2854,2683
2763,3213
2770,3150
2870,3017
2821,2731
2735,2709
2944,2867
2676,3078
2894,3198
2662,2753
3000,2897
2773,3084
3010,3025
2956,2800
2869,1666
3104,3080
3201,2712
2864,3004
2943,3096
1666,1450
2871,3002
2793,3120
2830,2724
3078,2940
2919,2864
2694,3174
3022,3054
3039,2796
3120,3154
3132,3049
3164,3057
2862,2946
2662,3027
2872,2956
2843,2675
3145,3082
2909,2916
3043,3093
2669,3096
3070,3049
3041,2989
2679,2862
3169,2939
3060,3112
2986,2680
3108,2864
107,1726
2905,2773
2754,2746
3142,2912
3146,2828
2786,2943
2967,3213
3130,2851
2711,2667
2892,1405
3195,2694
2991,3082
3049,3201
2873,3000
2915,2943
3084,3130
2862,2915
3193,3023
2729,3036
2741,2910
2828,3132
2662,3154
2850,3193
3181,2732
3039,3076
3096,3056
3014,2912
2757,3098
2880,2946
2755,3014
2909,3052
2974,2669
2921,3034
3025,2887
2940,2706
2778,3120
3078,2698
2854,3213
2793,2661
3085,2839
2913,3195
2866,2916
2877,2680
2757,2916
2915,3064
2666,2956
3120,3191
3094,2939
3011,2968
2896,2786
3135,2689
3097,3177
2955,2941
3102,3185
3027,2992
2991,3204
3171,3136
2967,2664
3149,2755
3137,2731
3146,2674
2763,2806
2855,2904
2742,2712
2754,2974
2749,2940
3004,2919
2679,2927
2912,3142
2789,2851
2676,2694
3119,2821
2685,2865
3109,2785
2668,3140
2723,2836
3213,2786
2790,2848
3075,2686
2966,2689
2873,2929
2887,3036
2841,2771
3064,3096
2738,2877
3149,2757
2741,2994
2679,3184
2850,2966
3162,2900
2719,2778
2955,3187
2759,3095
3166,2731
2862,2929
2806,2800
3034,2716
2757,2974
2795,2793
2782,2910
3168,2739
2720,2937
2864,2850
3154,3162
2754,3129
2768,3151
2683,3096
2828,2719
2701,3079
3002,2892
3000,2944
3104,2988
3207,3086
3136,2686
2840,2727
3022,2664
2686,2702
2890,3142
3086,3018
2706,2911
2783,3185
2688,2693
3019,2739
2765,2973
2712,2833
2944,3090
3076,3132
2699,2703
1505,3168
3169,3146
3002,3089
2760,2813
2878,2751
2797,2672
3195,2917
2877,2911
2845,3051
3096,2986
3213,3026
3186,2724
3018,3136
3003,171
2783,2932
2825,3075
2782,2969
2669,2679
3100,3002
2665,2675
3052,2873
3172,3118
2853,3070
3119,2906
3035,2833
2763,2974
2956,2946
2707,2778
3051,3201
2716,2720
2820,2697
2742,2894
2797,2937
2905,3108
2909,3090
3070,2863
2669,2683
2988,2777
3116,3152
2906,2880
3201,2796
3201,2720
3170,2937
2993,2987
3089,2716
2978,3010
3026,3022
2825,1758
2944,2815
2689,3022
107,1505
3146,3201
3023,3184
2909,2698
2738,2929
2662,2716
3200,3122
2956,2929
3051,3160
2950,2712
2839,3174
3111,3005
2994,2873
3119,3073
2758,3087
3085,2867
3022,3142
2738,2862
2989,2742
3147,2774
2844,2791
2849,2796
3083,2983
2906,2872
2910,2689
2777,2966
3207,2711
3212,3013
2757,3090
2872,2911
2929,2756
3051,3017
3212,2849
2949,2997
2912,3026
3079,2992
3002,2845
2793,3089
3184,2905
2919,2877
2781,3027
2992,3113
3182,3145
3029,2738
2748,3051
2806,3014
2676,2960
2985,2679
2666,2985
3201,2661
2701,3182
3085,2782
2775,3168
2877,2755
3055,2817
2711,2881
3150,3169
2977,3119
2905,2880
3169,2849
2987,3114
2780,2716
3027,2742
3033,2925
3029,3174
3047,2915
2753,2748
3089,2973
3069,3062
3084,3025
3038,3154
3176,3168
2950,3189
2698,3117
2957,3081
2992,2984
2716,2990
2914,2904
2894,2733
3073,2839
3085,2969
3152,2863
2881,3017
3169,2770
990,1666
2875,3150
2904,3212
3078,2905
3102,3060
2910,2969
2833,2661
2849,2828
2854,2763
3111,3145
2719,3106
2928,2810
3145,2823
3073,2974
3021,2869
2723,2787
2835,3129
2752,2781
2873,3014
2786,3114
2705,2925
3070,2748
3059,3045
3049,2748
3090,2988
2946,3085
2737,2724
2731,2683
2888,2789
2778,3204
2992,3027
3087,2871
3038,2753
3195,2680
2777,3073
2757,3004
2880,2763
3115,3150
2793,2716
2958,3111
2964,3157
3212,3046
2916,2754
2835,2960
3145,2869
3098,2839
2742,3199
3084,2810
3140,3060
3082,3035
2897,2750
3089,3118
2739,3050
3000,2910
1666,3111
2940,2966
2672,2797
2950,3107
2680,2706
3047,3078
3035,3009
2732,3181
2827,3163
3211,3035
3026,3084
3130,2710
2969,3065
2753,3075
2681,2916
3116,2833
2890,2731
2786,2919
2828,3148
3212,3072
2769,2754
2849,3027
2960,2940
2925,2906
2839,2827
3206,2863
3009,2921
2689,3096
2753,2965
2810,2706
3090,2731
2966,2960
2868,2825
2839,2698
3041,2748
2864,2738
2706,2867
2823,2894
3129,3056
2944,2910
2778,3169
3168,2730
2877,2880
2786,3022
3025,3123
3119,2874
3174,2913
2694,2706
2676,2913
2800,2664
3150,3076
3096,2757
2750,3108
2850,2969
2990,2728
3082,2973
2682,3100
2892,2845
2873,2749
2948,3193
3101,2748
2910,2717
2748,2869
2874,3104
2708,2684
3167,3210
3185,2875
2823,3172
2869,2719
3116,3106
3002,3034
2835,2839
3027,2996
2678,1726
2758,3032
3185,2863
2972,3008
3082,2904
2945,2800
2969,2910
3198,3182
2755,2676
2826,1171
3154,3001
3054,2705
2835,2940
2992,2973
2911,3195
3000,2925
2810,2986
2986,3098
2729,2993
3009,3116
3212,3089
2996,3038
3089,3106
2742,2719
3076,3206
2719,2720
3086,3176
2988,3090
3120,3101
2871,2780
3000,2706
3064,2694
2816,2730
2937,2684
3147,3055
2755,2839
2749,3142
3137,2738
2911,2777
2782,2839
2991,2778
2777,2985
2939,2863
3104,2854
2839,3119
2856,2758
3184,3052
2983,3020
2911,3047
3090,2912
2772,2895
171,2885
2925,3085
3025,3104
2720,3002
3107,2870
2915,2666
2780,3138
2785,3058
2760,1505
2742,2875
2913,2751
3096,3065
2755,2866
2773,3119
2785,3146
3076,2950
2664,2773
2910,2877
2666,2917
2830,2728
2663,3139
2973,2742
2969,2864
2676,2911
2748,3070
2960,2956
2909,2839
2819,3148
2986,3174
3116,3089
3025,2782
3195,2839
2710,3095
2757,3195
2697,2962
2913,2867
2910,2940
3073,2874
2894,2823
2754,3078
3107,3015
2766,2907
3056,2866
2839,2800
2992,2833
3060,3017
2939,3150
2769,3130
3001,3062
2880,2750
2819,3192
2929,3014
3049,2796
3084,2786
2911,2910
3084,2929
3169,2781
2827,2852
1758,1534
2870,2696
3022,2960
2921,2825
3195,2866
2689,2680
2914,3136
3120,3038
3107,2992
3020,3117
2932,3111
2943,2755
2729,3104
3120,3070
2738,3026
2742,3060
